identifier1	identifier2	judgment	comment	annotator
1970-2015_rev_115	1970-2015_rev_121	1.0	comment	HelleBol
1970-2015_rev_115	1970-2015_rev_89	4.0	comment	HelleBol
1970-2015_rev_115	1929-1965_rev_239	1.0	comment	titare
1970-2015_rev_115	1970-2015_rev_146	1.0	comment	HelleBol
1970-2015_rev_115	1929-1965_rev_145	1.0	comment	titare
1970-2015_rev_115	1929-1965_rev_239	3.0	comment	alexandra_w
1970-2015_rev_115	1970-2015_rev_121	1.0	comment	alexandra_w
1929-1965_rev_229	1970-2015_rev_89	1.0	comment	titare
1929-1965_rev_229	1929-1965_rev_113	1.0	comment	alexandra_w
1929-1965_rev_229	1970-2015_rev_45	1.0	comment	titare
1929-1965_rev_229	1970-2015_rev_76	4.0	comment	titare
1929-1965_rev_229	1970-2015_rev_45	1.0	comment	HelleBol
1929-1965_rev_229	1929-1965_rev_113	1.0	comment	HelleBol
1929-1965_rev_229	1970-2015_rev_122	4.0	comment	HelleBol
1929-1965_rev_229	1970-2015_rev_76	4.0	comment	HelleBol
1929-1965_rev_229	1929-1965_rev_239	1.0	comment	HelleBol
1929-1965_rev_229	1929-1965_rev_112	1.0	comment	HelleBol
1929-1965_rev_229	1970-2015_rev_146	1.0	comment	titare
1929-1965_rev_229	1929-1965_rev_14	4.0	comment	titare
1929-1965_rev_229	1929-1965_rev_210	1.0	comment	titare
1929-1965_rev_229	1929-1965_rev_145	4.0	comment	titare
1929-1965_rev_229	1970-2015_rev_121	4.0	comment	alexandra_w
1929-1965_rev_229	1970-2015_rev_121	4.0	comment	titare
1929-1965_rev_229	1970-2015_rev_128	4.0	comment	HelleBol
1929-1965_rev_229	1970-2015_rev_29	4.0	comment	alexandra_w
1929-1965_rev_229	1929-1965_rev_112	1.0	comment	titare
1929-1965_rev_229	1970-2015_rev_62	4.0	comment	titare
1970-2015_rev_146	1970-2015_rev_29	1.0	comment	HelleBol
1970-2015_rev_146	1970-2015_rev_62	1.0	comment	titare
1970-2015_rev_146	1929-1965_rev_239	4.0	comment	titare
1970-2015_rev_146	1929-1965_rev_112	4.0	comment	HelleBol
1970-2015_rev_146	1929-1965_rev_229	1.0	comment	alexandra_w
1970-2015_rev_146	1970-2015_rev_128	1.0	comment	titare
1970-2015_rev_146	1970-2015_rev_121	1.0	comment	titare
1970-2015_rev_146	1929-1965_rev_239	4.0	comment	HelleBol
1970-2015_rev_146	1970-2015_rev_76	1.0	comment	HelleBol
1970-2015_rev_146	1970-2015_rev_122	1.0	comment	HelleBol
1970-2015_rev_146	1929-1965_rev_14	1.0	comment	alexandra_w
1970-2015_rev_146	1970-2015_rev_76	1.0	comment	alexandra_w
1970-2015_rev_146	1929-1965_rev_145	1.0	comment	HelleBol
1970-2015_rev_146	1929-1965_rev_188	1.0	comment	alexandra_w
1970-2015_rev_146	1929-1965_rev_14	1.0	comment	titare
1970-2015_rev_146	1929-1965_rev_98	1.0	comment	titare
1970-2015_rev_146	1929-1965_rev_113	4.0	comment	titare
1970-2015_rev_146	1970-2015_rev_89	1.0	comment	HelleBol
1970-2015_rev_146	1970-2015_rev_62	1.0	comment	alexandra_w
1970-2015_rev_146	1929-1965_rev_210	1.0	comment	titare
1970-2015_ris_176	1929-1965_ris_256	3.0	comment	titare
1970-2015_ris_176	1970-2015_ris_158	2.0	comment	alexandra_w
1970-2015_ris_176	1970-2015_ris_160	1.0	comment	HelleBol
1970-2015_ris_176	1970-2015_ris_217	1.0	comment	HelleBol
1970-2015_ris_176	1929-1965_ris_47	3.0	comment	HelleBol
1970-2015_ris_176	1929-1965_ris_238	3.0	comment	alexandra_w
1970-2015_ris_176	1970-2015_ris_217	1.0	comment	alexandra_w
1970-2015_ris_176	1929-1965_ris_5	0.0	comment	HelleBol
1970-2015_ris_176	1929-1965_ris_166	1.0	comment	titare
1970-2015_ris_176	1929-1965_ris_172	3.0	comment	alexandra_w
1970-2015_ris_176	1970-2015_ris_19	1.0	comment	titare
1970-2015_ris_176	1970-2015_ris_150	1.0	comment	titare
1970-2015_ris_176	1970-2015_ris_150	1.0	comment	HelleBol
1970-2015_ris_176	1970-2015_ris_125	0.0	comment	alexandra_w
1970-2015_ris_176	1970-2015_ris_160	1.0	comment	alexandra_w
1970-2015_ris_176	1929-1965_ris_69	2.0	comment	titare
1929-1965_ris_127	1970-2015_ris_125	0.0	comment	alexandra_w
1929-1965_ris_127	1929-1965_ris_238	3.0	comment	titare
1929-1965_ris_127	1929-1965_ris_5	0.0	comment	titare
1929-1965_ris_127	1929-1965_ris_76	1.0	comment	titare
1929-1965_ris_127	1970-2015_ris_217	1.0	comment	alexandra_w
1929-1965_ris_127	1929-1965_ris_172	1.0	comment	titare
1929-1965_ris_127	1970-2015_ris_158	1.0	comment	alexandra_w
1929-1965_ris_127	1929-1965_ris_26	1.0	comment	alexandra_w
1929-1965_ris_127	1970-2015_ris_150	1.0	comment	titare
1929-1965_ris_127	1970-2015_ris_160	1.0	comment	titare
1929-1965_ris_127	1929-1965_ris_5	1.0	comment	alexandra_w
1929-1965_ris_127	1929-1965_ris_166	1.0	comment	HelleBol
1929-1965_ris_127	1970-2015_ris_125	0.0	comment	titare
1929-1965_ris_127	1970-2015_ris_19	1.0	comment	alexandra_w
1929-1965_ris_127	1929-1965_ris_76	1.0	comment	alexandra_w
1929-1965_ris_127	1929-1965_ris_256	4.0	comment	HelleBol
1929-1965_ris_127	1970-2015_ris_74	3.0	comment	HelleBol
1929-1965_ris_127	1970-2015_ris_176	3.0	comment	HelleBol
1929-1965_ris_127	1970-2015_ris_58	3.0	comment	alexandra_w
1929-1965_ris_28	1929-1965_ris_47	1.0	comment	titare
1929-1965_ris_28	1929-1965_ris_127	1.0	comment	alexandra_w
1929-1965_ris_28	1929-1965_ris_127	1.0	comment	titare
1929-1965_ris_28	1970-2015_ris_176	1.0	comment	alexandra_w
1929-1965_ris_28	1970-2015_ris_138	1.0	comment	titare
1929-1965_ris_28	1929-1965_ris_76	1.0	comment	HelleBol
1929-1965_ris_28	1970-2015_ris_125	1.0	comment	alexandra_w
1929-1965_ris_28	1929-1965_ris_26	4.0	comment	titare
1929-1965_ris_26	1970-2015_ris_158	1.0	comment	titare
1929-1965_ris_26	1929-1965_ris_127	1.0	comment	HelleBol
1929-1965_ris_26	1970-2015_ris_150	1.0	comment	titare
1929-1965_ris_26	1929-1965_ris_5	1.0	comment	alexandra_w
1929-1965_ris_26	1929-1965_ris_69	1.0	comment	HelleBol
1929-1965_ris_26	1929-1965_ris_256	1.0	comment	alexandra_w
1929-1965_ris_26	1970-2015_ris_74	1.0	comment	titare
1929-1965_ris_26	1970-2015_ris_176	1.0	comment	titare
1929-1965_ris_26	1970-2015_ris_160	1.0	comment	HelleBol
1929-1965_ris_26	1970-2015_ris_19	1.0	comment	HelleBol
1929-1965_ris_26	1970-2015_ris_150	1.0	comment	alexandra_w
1970-2015_ris_125	1929-1965_ris_256	0.0	comment	titare
1970-2015_ris_125	1970-2015_ris_160	0.0	comment	HelleBol
1970-2015_ris_125	1929-1965_ris_172	0.0	comment	titare
1970-2015_ris_125	1970-2015_ris_158	0.0	comment	alexandra_w
1970-2015_ris_125	1929-1965_ris_69	0.0	comment	alexandra_w
1970-2015_ris_125	1929-1965_ris_28	0.0	comment	HelleBol
1970-2015_ris_125	1929-1965_ris_47	0.0	comment	alexandra_w
1970-2015_ris_125	1970-2015_ris_19	0.0	comment	titare
1970-2015_ris_125	1929-1965_ris_166	0.0	comment	titare
1970-2015_ris_125	1929-1965_ris_26	0.0	comment	titare
1970-2015_ris_125	1970-2015_ris_150	0.0	comment	titare
1970-2015_ris_125	1970-2015_ris_158	0.0	comment	HelleBol
1970-2015_ris_125	1929-1965_ris_238	0.0	comment	titare
1970-2015_ris_125	1970-2015_ris_19	0.0	comment	HelleBol
1970-2015_ris_125	1929-1965_ris_76	0.0	comment	alexandra_w
1970-2015_ris_125	1929-1965_ris_47	0.0	comment	HelleBol
1970-2015_ris_125	1970-2015_ris_74	0.0	comment	HelleBol
1970-2015_ris_125	1929-1965_ris_28	0.0	comment	titare
1970-2015_ris_125	1970-2015_ris_158	0.0	comment	titare
1929-1965_ris_47	1929-1965_ris_166	1.0	comment	alexandra_w
1929-1965_ris_47	1929-1965_ris_76	2.0	comment	titare
1929-1965_ris_47	1929-1965_ris_256	4.0	comment	HelleBol
1929-1965_ris_47	1929-1965_ris_238	4.0	comment	HelleBol
1929-1965_ris_47	1970-2015_ris_19	1.0	comment	alexandra_w
1929-1965_ris_47	1970-2015_ris_176	3.0	comment	alexandra_w
1929-1965_ris_47	1970-2015_ris_217	1.0	comment	titare
1929-1965_ris_47	1970-2015_ris_19	1.0	comment	HelleBol
1929-1965_ris_47	1929-1965_ris_69	4.0	comment	HelleBol
1929-1965_ris_172	1970-2015_ris_160	4.0	comment	titare
1929-1965_ris_172	1929-1965_ris_69	1.0	comment	titare
1929-1965_ris_172	1929-1965_ris_238	3.0	comment	HelleBol
1929-1965_ris_172	1970-2015_ris_160	1.0	comment	alexandra_w
1929-1965_ris_172	1970-2015_ris_58	3.0	comment	alexandra_w
1929-1965_ris_172	1929-1965_ris_76	0.0	comment	titare
1929-1965_ris_172	1970-2015_ris_158	0.0	comment	titare
1929-1965_ris_172	1970-2015_ris_19	1.0	comment	alexandra_w
1970-2015_ris_138	1929-1965_ris_172	0.0	comment	HelleBol
1970-2015_ris_138	1970-2015_ris_176	4.0	comment	alexandra_w
1970-2015_ris_138	1970-2015_ris_217	1.0	comment	HelleBol
1970-2015_ris_138	1970-2015_ris_19	1.0	comment	titare
1970-2015_ris_138	1970-2015_ris_158	2.0	comment	alexandra_w
1970-2015_ris_138	1970-2015_ris_185	4.0	comment	HelleBol
1970-2015_ris_138	1970-2015_ris_150	1.0	comment	HelleBol
1970-2015_ris_138	1970-2015_ris_19	1.0	comment	HelleBol
1970-2015_ris_138	1970-2015_ris_125	0.0	comment	titare
1970-2015_ris_138	1929-1965_ris_5	0.0	comment	titare
1970-2015_ris_138	1929-1965_ris_127	3.0	comment	alexandra_w
1929-1965_ris_5	1970-2015_ris_74	0.0	comment	titare
1929-1965_ris_5	1929-1965_ris_28	0.0	comment	HelleBol
1929-1965_ris_5	1929-1965_ris_238	0.0	comment	HelleBol
1929-1965_ris_5	1929-1965_ris_172	0.0	comment	titare
1929-1965_ris_5	1929-1965_ris_47	0.0	comment	alexandra_w
1929-1965_ris_5	1970-2015_ris_125	0.0	comment	alexandra_w
1929-1965_ris_5	1970-2015_ris_138	0.0	comment	HelleBol
1929-1965_ris_5	1929-1965_ris_47	0.0	comment	HelleBol
1929-1965_ris_5	1970-2015_ris_217	0.0	comment	alexandra_w
1929-1965_ris_5	1929-1965_ris_76	0.0	comment	HelleBol
1929-1965_ris_5	1929-1965_ris_166	0.0	comment	alexandra_w
1929-1965_ris_5	1970-2015_ris_125	0.0	comment	titare
1929-1965_ris_5	1970-2015_ris_160	0.0	comment	HelleBol
1929-1965_ris_5	1970-2015_ris_176	0.0	comment	alexandra_w
1929-1965_ris_5	1970-2015_ris_125	0.0	comment	HelleBol
1929-1965_ris_5	1970-2015_ris_150	0.0	comment	titare
1929-1965_ris_5	1929-1965_ris_47	0.0	comment	titare
1929-1965_ris_5	1929-1965_ris_166	0.0	comment	titare
1970-2015_ris_160	1929-1965_ris_166	4.0	comment	alexandra_w
1970-2015_ris_160	1970-2015_ris_138	1.0	comment	titare
1970-2015_ris_160	1929-1965_ris_28	1.0	comment	alexandra_w
1970-2015_ris_160	1970-2015_ris_74	1.0	comment	alexandra_w
1970-2015_ris_160	1929-1965_ris_26	1.0	comment	alexandra_w
1970-2015_ris_160	1929-1965_ris_76	0.0	comment	alexandra_w
1970-2015_ris_160	1929-1965_ris_69	1.0	comment	HelleBol
1970-2015_ris_160	1929-1965_ris_256	1.0	comment	HelleBol
1970-2015_ris_160	1929-1965_ris_5	0.0	comment	titare
1970-2015_ris_160	1970-2015_ris_58	1.0	comment	titare
1970-2015_ris_160	1970-2015_ris_74	1.0	comment	HelleBol
1970-2015_ris_158	1929-1965_ris_26	1.0	comment	alexandra_w
1970-2015_ris_158	1970-2015_ris_58	3.0	comment	HelleBol
1970-2015_ris_158	1929-1965_ris_5	0.0	comment	HelleBol
1970-2015_ris_158	1929-1965_ris_172	3.0	comment	alexandra_w
1970-2015_ris_158	1970-2015_ris_160	1.0	comment	HelleBol
1970-2015_ris_158	1970-2015_ris_160	1.0	comment	titare
1970-2015_ris_158	1929-1965_ris_127	3.0	comment	HelleBol
1970-2015_ris_158	1970-2015_ris_176	2.0	comment	HelleBol
1970-2015_ris_158	1929-1965_ris_28	1.0	comment	HelleBol
1970-2015_ris_158	1970-2015_ris_185	1.0	comment	alexandra_w
1970-2015_ris_158	1929-1965_ris_28	1.0	comment	alexandra_w
1970-2015_ris_158	1970-2015_ris_74	2.0	comment	titare
1970-2015_ris_58	1970-2015_ris_150	1.0	comment	titare
1970-2015_ris_58	1970-2015_ris_138	4.0	comment	HelleBol
1970-2015_ris_58	1970-2015_ris_176	4.0	comment	titare
1970-2015_ris_58	1929-1965_ris_26	1.0	comment	alexandra_w
1970-2015_ris_58	1929-1965_ris_256	3.0	comment	HelleBol
1970-2015_ris_58	1970-2015_ris_160	1.0	comment	alexandra_w
1970-2015_ris_58	1970-2015_ris_185	4.0	comment	titare
1970-2015_ris_58	1970-2015_ris_138	4.0	comment	alexandra_w
1970-2015_ris_58	1970-2015_ris_125	0.0	comment	HelleBol
1970-2015_ris_58	1929-1965_ris_69	3.0	comment	alexandra_w
1970-2015_ris_58	1970-2015_ris_158	1.0	comment	titare
1970-2015_ris_58	1929-1965_ris_5	0.0	comment	titare
1970-2015_ris_58	1929-1965_ris_238	3.0	comment	HelleBol
1970-2015_ris_58	1970-2015_ris_138	4.0	comment	titare
1970-2015_ris_58	1929-1965_ris_5	0.0	comment	HelleBol
1970-2015_ris_58	1929-1965_ris_166	1.0	comment	alexandra_w
1970-2015_ris_58	1970-2015_ris_150	1.0	comment	alexandra_w
1970-2015_ris_58	1929-1965_ris_76	1.0	comment	HelleBol
1929-1965_ris_238	1929-1965_ris_256	2.0	comment	alexandra_w
1929-1965_ris_238	1929-1965_ris_28	1.0	comment	titare
1929-1965_ris_238	1970-2015_ris_74	1.0	comment	titare
1929-1965_ris_238	1929-1965_ris_47	4.0	comment	alexandra_w
1929-1965_ris_238	1929-1965_ris_5	0.0	comment	alexandra_w
1929-1965_ris_238	1970-2015_ris_217	0.0	comment	titare
1929-1965_ris_238	1929-1965_ris_28	1.0	comment	HelleBol
1929-1965_ris_238	1929-1965_ris_172	0.0	comment	titare
1929-1965_ris_238	1929-1965_ris_172	3.0	comment	alexandra_w
1929-1965_ris_238	1970-2015_ris_150	1.0	comment	HelleBol
1929-1965_ris_238	1929-1965_ris_26	1.0	comment	titare
1929-1965_ris_238	1929-1965_ris_166	1.0	comment	titare
1929-1965_ris_238	1970-2015_ris_138	3.0	comment	titare
1929-1965_ris_238	1970-2015_ris_158	1.0	comment	titare
1929-1965_ris_238	1970-2015_ris_19	1.0	comment	HelleBol
1929-1965_ris_238	1929-1965_ris_69	4.0	comment	alexandra_w
1929-1965_ris_238	1970-2015_ris_19	1.0	comment	titare
1929-1965_ris_238	1929-1965_ris_76	1.0	comment	titare
1929-1965_ris_238	1970-2015_ris_74	3.0	comment	alexandra_w
1929-1965_ris_238	1970-2015_ris_158	2.0	comment	alexandra_w
1970-2015_ris_150	1970-2015_ris_185	1.0	comment	alexandra_w
1970-2015_ris_150	1970-2015_ris_125	0.0	comment	HelleBol
1970-2015_ris_150	1929-1965_ris_69	1.0	comment	alexandra_w
1970-2015_ris_150	1929-1965_ris_28	1.0	comment	HelleBol
1970-2015_ris_150	1970-2015_ris_74	1.0	comment	HelleBol
1970-2015_ris_150	1970-2015_ris_74	1.0	comment	titare
1970-2015_ris_150	1970-2015_ris_158	1.0	comment	HelleBol
1970-2015_ris_150	1929-1965_ris_127	1.0	comment	alexandra_w
1970-2015_ris_150	1929-1965_ris_172	1.0	comment	HelleBol
1970-2015_ris_150	1970-2015_ris_19	4.0	comment	HelleBol
1970-2015_ris_185	1970-2015_ris_150	1.0	comment	titare
1970-2015_ris_185	1970-2015_ris_125	0.0	comment	alexandra_w
1970-2015_ris_185	1970-2015_ris_158	1.0	comment	titare
1970-2015_ris_185	1929-1965_ris_5	0.0	comment	alexandra_w
1970-2015_ris_185	1970-2015_ris_160	1.0	comment	alexandra_w
1970-2015_ris_185	1970-2015_ris_74	4.0	comment	alexandra_w
1970-2015_ris_185	1929-1965_ris_69	3.0	comment	HelleBol
1970-2015_ris_185	1970-2015_ris_74	4.0	comment	titare
1970-2015_ris_185	1929-1965_ris_172	1.0	comment	titare
1970-2015_ris_185	1929-1965_ris_26	1.0	comment	HelleBol
1970-2015_ris_185	1929-1965_ris_28	1.0	comment	titare
1970-2015_ris_185	1970-2015_ris_217	1.0	comment	HelleBol
1970-2015_ris_185	1970-2015_ris_58	4.0	comment	HelleBol
1970-2015_ris_185	1929-1965_ris_166	1.0	comment	alexandra_w
1970-2015_ris_185	1970-2015_ris_74	4.0	comment	HelleBol
1970-2015_ris_185	1929-1965_ris_238	3.0	comment	alexandra_w
1970-2015_ris_185	1929-1965_ris_172	3.0	comment	HelleBol
1970-2015_ris_185	1929-1965_ris_47	3.0	comment	alexandra_w
1970-2015_ris_185	1929-1965_ris_256	3.0	comment	HelleBol
1970-2015_ris_185	1929-1965_ris_256	3.0	comment	alexandra_w
1970-2015_ris_185	1929-1965_ris_5	0.0	comment	titare
1970-2015_ris_185	1929-1965_ris_26	1.0	comment	alexandra_w
1970-2015_ris_185	1929-1965_ris_69	3.0	comment	alexandra_w
1970-2015_ris_185	1929-1965_ris_47	2.0	comment	titare
1970-2015_ris_217	1970-2015_ris_158	1.0	comment	HelleBol
1970-2015_ris_217	1929-1965_ris_26	1.0	comment	titare
1970-2015_ris_217	1929-1965_ris_76	4.0	comment	alexandra_w
1970-2015_ris_217	1970-2015_ris_160	1.0	comment	titare
1970-2015_ris_217	1970-2015_ris_125	0.0	comment	titare
1970-2015_ris_217	1970-2015_ris_160	4.0	comment	HelleBol
1970-2015_ris_217	1929-1965_ris_166	0.0	comment	alexandra_w
1970-2015_ris_217	1929-1965_ris_238	1.0	comment	HelleBol
1970-2015_ris_217	1929-1965_ris_238	0.0	comment	alexandra_w
1970-2015_ris_217	1929-1965_ris_28	1.0	comment	HelleBol
1970-2015_ris_217	1970-2015_ris_125	0.0	comment	alexandra_w
1970-2015_ris_217	1970-2015_ris_138	1.0	comment	alexandra_w
1970-2015_ris_217	1970-2015_ris_138	0.0	comment	titare
1970-2015_ris_217	1970-2015_ris_150	0.0	comment	alexandra_w
1970-2015_ris_217	1970-2015_ris_158	4.0	comment	titare
1970-2015_ris_217	1929-1965_ris_172	0.0	comment	alexandra_w
1970-2015_ris_74	1929-1965_ris_76	1.0	comment	alexandra_w
1970-2015_ris_74	1929-1965_ris_28	1.0	comment	titare
1970-2015_ris_74	1929-1965_ris_28	1.0	comment	alexandra_w
1970-2015_ris_74	1970-2015_ris_176	4.0	comment	HelleBol
1970-2015_ris_74	1970-2015_ris_158	3.0	comment	HelleBol
1970-2015_ris_74	1929-1965_ris_238	3.0	comment	HelleBol
1970-2015_ris_74	1929-1965_ris_28	1.0	comment	HelleBol
1970-2015_ris_74	1970-2015_ris_58	4.0	comment	alexandra_w
1970-2015_ris_74	1929-1965_ris_127	3.0	comment	alexandra_w
1970-2015_ris_74	1970-2015_ris_217	1.0	comment	titare
1970-2015_ris_74	1929-1965_ris_69	3.0	comment	HelleBol
1970-2015_ris_74	1929-1965_ris_26	1.0	comment	alexandra_w
1929-1965_ris_166	1970-2015_ris_138	1.0	comment	titare
1929-1965_ris_166	1970-2015_ris_74	1.0	comment	titare
1929-1965_ris_166	1970-2015_ris_125	0.0	comment	HelleBol
1929-1965_ris_166	1970-2015_ris_150	4.0	comment	HelleBol
1929-1965_ris_166	1929-1965_ris_238	1.0	comment	HelleBol
1929-1965_ris_166	1970-2015_ris_158	1.0	comment	HelleBol
1929-1965_ris_166	1970-2015_ris_176	1.0	comment	HelleBol
1929-1965_ris_166	1929-1965_ris_238	1.0	comment	alexandra_w
1929-1965_ris_166	1929-1965_ris_256	1.0	comment	titare
1929-1965_ris_166	1929-1965_ris_172	1.0	comment	alexandra_w
1929-1965_ris_166	1929-1965_ris_5	0.0	comment	HelleBol
1929-1965_ris_166	1970-2015_ris_176	1.0	comment	alexandra_w
1929-1965_ris_166	1929-1965_ris_172	1.0	comment	HelleBol
1929-1965_ris_166	1970-2015_ris_158	2.0	comment	titare
1929-1965_ris_166	1929-1965_ris_256	1.0	comment	HelleBol
1929-1965_ris_166	1970-2015_ris_125	0.0	comment	alexandra_w
1929-1965_ris_166	1929-1965_ris_28	1.0	comment	alexandra_w
1929-1965_ris_166	1970-2015_ris_160	4.0	comment	titare
1929-1965_ris_166	1929-1965_ris_76	4.0	comment	titare
1929-1965_ris_166	1970-2015_ris_160	4.0	comment	HelleBol
1970-2015_ris_19	1970-2015_ris_125	0.0	comment	alexandra_w
1970-2015_ris_19	1970-2015_ris_58	1.0	comment	HelleBol
1970-2015_ris_19	1970-2015_ris_158	1.0	comment	alexandra_w
1970-2015_ris_19	1929-1965_ris_69	1.0	comment	alexandra_w
1970-2015_ris_19	1929-1965_ris_76	4.0	comment	titare
1970-2015_ris_19	1929-1965_ris_5	1.0	comment	titare
1970-2015_ris_19	1929-1965_ris_256	2.0	comment	titare
1970-2015_ris_19	1970-2015_ris_217	1.0	comment	titare
1970-2015_ris_19	1970-2015_ris_217	4.0	comment	HelleBol
1970-2015_ris_19	1970-2015_ris_158	1.0	comment	HelleBol
1970-2015_ris_19	1970-2015_ris_150	4.0	comment	alexandra_w
1970-2015_ris_19	1970-2015_ris_185	1.0	comment	titare
1970-2015_ris_19	1929-1965_ris_238	1.0	comment	alexandra_w
1970-2015_ris_19	1970-2015_ris_176	1.0	comment	alexandra_w
1970-2015_ris_19	1970-2015_ris_74	1.0	comment	alexandra_w
1970-2015_ris_19	1970-2015_ris_74	1.0	comment	HelleBol
1970-2015_ris_19	1929-1965_ris_166	4.0	comment	HelleBol
1970-2015_ris_19	1970-2015_ris_58	1.0	comment	alexandra_w
1970-2015_ris_19	1970-2015_ris_74	1.0	comment	titare
1970-2015_ris_19	1929-1965_ris_26	1.0	comment	alexandra_w
1970-2015_ris_19	1929-1965_ris_127	1.0	comment	HelleBol
1970-2015_ris_19	1929-1965_ris_166	4.0	comment	titare
1970-2015_ris_19	1929-1965_ris_28	1.0	comment	HelleBol
1970-2015_ris_19	1929-1965_ris_5	0.0	comment	alexandra_w
1929-1965_ris_69	1929-1965_ris_172	3.0	comment	alexandra_w
1929-1965_ris_69	1970-2015_ris_158	1.0	comment	titare
1929-1965_ris_69	1929-1965_ris_5	0.0	comment	titare
1929-1965_ris_69	1970-2015_ris_138	2.0	comment	alexandra_w
1929-1965_ris_69	1929-1965_ris_127	4.0	comment	alexandra_w
1929-1965_ris_69	1929-1965_ris_256	4.0	comment	titare
1929-1965_ris_69	1970-2015_ris_158	2.0	comment	alexandra_w
1929-1965_ris_69	1970-2015_ris_125	0.0	comment	titare
1929-1965_ris_69	1929-1965_ris_166	1.0	comment	titare
1929-1965_ris_69	1970-2015_ris_19	1.0	comment	HelleBol
1929-1965_ris_69	1970-2015_ris_160	1.0	comment	alexandra_w
1929-1965_ris_256	1929-1965_ris_76	1.0	comment	alexandra_w
1929-1965_ris_256	1970-2015_ris_217	1.0	comment	HelleBol
1929-1965_ris_256	1929-1965_ris_76	2.0	comment	titare
1929-1965_ris_256	1929-1965_ris_47	3.0	comment	titare
1929-1965_ris_256	1929-1965_ris_28	1.0	comment	titare
1929-1965_ris_256	1970-2015_ris_19	1.0	comment	alexandra_w
1929-1965_ris_256	1970-2015_ris_158	2.0	comment	alexandra_w
1929-1965_ris_256	1929-1965_ris_26	1.0	comment	HelleBol
1929-1965_ris_256	1970-2015_ris_74	2.0	comment	titare
1929-1965_ris_256	1929-1965_ris_172	3.0	comment	alexandra_w
1929-1965_ris_256	1970-2015_ris_125	0.0	comment	HelleBol
1929-1965_ris_256	1970-2015_ris_158	3.0	comment	titare
1929-1965_ris_256	1929-1965_ris_28	1.0	comment	alexandra_w
1929-1965_ris_76	1970-2015_ris_150	4.0	comment	titare
1929-1965_ris_76	1929-1965_ris_26	1.0	comment	titare
1929-1965_ris_76	1970-2015_ris_176	1.0	comment	alexandra_w
1929-1965_ris_76	1929-1965_ris_172	1.0	comment	HelleBol
1929-1965_ris_76	1970-2015_ris_19	4.0	comment	alexandra_w
1929-1965_ris_76	1929-1965_ris_172	1.0	comment	alexandra_w
1929-1965_ris_76	1929-1965_ris_238	1.0	comment	alexandra_w
1929-1965_ris_76	1929-1965_ris_5	0.0	comment	titare
1929-1965_ris_76	1970-2015_ris_58	1.0	comment	alexandra_w
1929-1965_ris_76	1970-2015_ris_58	1.0	comment	titare
1929-1965_ris_76	1929-1965_ris_26	1.0	comment	alexandra_w
1929-1965_ris_76	1970-2015_ris_150	4.0	comment	alexandra_w
1929-1965_ris_76	1970-2015_ris_138	1.0	comment	HelleBol
1929-1965_ris_76	1970-2015_ris_176	1.0	comment	titare
1929-1965_ris_76	1929-1965_ris_256	1.0	comment	HelleBol
1929-1965_ris_76	1929-1965_ris_28	1.0	comment	titare
1970-2015_sete_368	1929-1965_sete_544	2.0	comment	HelleBol
1970-2015_sete_368	1929-1965_sete_159	3.0	comment	titare
1970-2015_sete_368	1970-2015_sete_351	1.0	comment	titare
1970-2015_sete_368	1970-2015_sete_815	1.0	comment	alexandra_w
1970-2015_sete_368	1970-2015_sete_303	3.0	comment	titare
1970-2015_sete_368	1970-2015_sete_295	2.0	comment	HelleBol
1970-2015_sete_368	1970-2015_sete_131	4.0	comment	HelleBol
1970-2015_sete_368	1929-1965_sete_105	4.0	comment	HelleBol
1970-2015_sete_368	1929-1965_sete_159	3.0	comment	alexandra_w
1970-2015_sete_368	1929-1965_sete_108	4.0	comment	alexandra_w
1970-2015_sete_368	1970-2015_sete_633	4.0	comment	titare
1970-2015_sete_368	1929-1965_sete_108	4.0	comment	titare
1970-2015_sete_368	1970-2015_sete_815	1.0	comment	titare
1970-2015_sete_351	1929-1965_sete_159	0.0	comment	HelleBol
1970-2015_sete_351	1929-1965_sete_105	0.0	comment	HelleBol
1970-2015_sete_351	1929-1965_sete_108	0.0	comment	HelleBol
1970-2015_sete_351	1929-1965_sete_544	1.0	comment	alexandra_w
1970-2015_sete_351	1970-2015_sete_303	1.0	comment	titare
1970-2015_sete_351	1970-2015_sete_295	0.0	comment	HelleBol
1970-2015_sete_351	1929-1965_sete_387	4.0	comment	alexandra_w
1970-2015_sete_351	1929-1965_sete_494	0.0	comment	HelleBol
1970-2015_sete_351	1929-1965_sete_387	0.0	comment	HelleBol
1970-2015_sete_351	1929-1965_sete_198	0.0	comment	HelleBol
1970-2015_sete_351	1970-2015_sete_303	1.0	comment	alexandra_w
1970-2015_sete_351	1929-1965_sete_57	1.0	comment	titare
1970-2015_sete_351	1970-2015_sete_633	1.0	comment	alexandra_w
1970-2015_sete_351	1929-1965_sete_105	1.0	comment	titare
1970-2015_sete_351	1970-2015_sete_855	0.0	comment	HelleBol
1970-2015_sete_351	1929-1965_sete_168	0.0	comment	HelleBol
1970-2015_sete_295	1970-2015_sete_3	4.0	comment	alexandra_w
1970-2015_sete_295	1929-1965_sete_544	4.0	comment	titare
1970-2015_sete_295	1970-2015_sete_3	4.0	comment	titare
1970-2015_sete_295	1929-1965_sete_494	4.0	comment	alexandra_w
1970-2015_sete_295	1970-2015_sete_131	2.0	comment	HelleBol
