identifier1	identifier2	judgment	comment	annotator	lemma
1980-1990_vindu_37	1980-1990_vindu_248	4.0	comment	titare	vindu
1980-1990_vindu_37	1980-1990_vindu_174	4.0	comment	alexandra_w	vindu
1980-1990_vindu_37	2012-2019_vindu_16414	1.0	comment	alexandra_w	vindu
1980-1990_vindu_37	2012-2019_vindu_12069	4.0	comment	HelleBol	vindu
1980-1990_vindu_37	2012-2019_vindu_3486	4.0	comment	HelleBol	vindu
1980-1990_vindu_37	1980-1990_vindu_272	4.0	comment	HelleBol	vindu
1980-1990_vindu_37	1980-1990_vindu_174	4.0	comment	titare	vindu
1980-1990_vindu_37	2012-2019_vindu_654	4.0	comment	alexandra_w	vindu
1980-1990_vindu_37	2012-2019_vindu_12568	4.0	comment	HelleBol	vindu
1980-1990_vindu_37	1980-1990_vindu_12	4.0	comment	HelleBol	vindu
1980-1990_vindu_37	1980-1990_vindu_61	4.0	comment	HelleBol	vindu
1980-1990_vindu_37	2012-2019_vindu_12069	4.0	comment	titare	vindu
1980-1990_vindu_37	2012-2019_vindu_7384	4.0	comment	HelleBol	vindu
1980-1990_vindu_37	2012-2019_vindu_16144	1.0	comment	alexandra_w	vindu
2012-2019_vindu_3486	1980-1990_vindu_174	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3486	1980-1990_vindu_174	4.0	comment	HelleBol	vindu
2012-2019_vindu_3486	2012-2019_vindu_16144	2.0	comment	HelleBol	vindu
2012-2019_vindu_3486	2012-2019_vindu_7348	4.0	comment	titare	vindu
2012-2019_vindu_3486	2012-2019_vindu_10388	4.0	comment	HelleBol	vindu
2012-2019_vindu_3486	2012-2019_vindu_654	4.0	comment	HelleBol	vindu
2012-2019_vindu_3486	1980-1990_vindu_211	4.0	comment	titare	vindu
2012-2019_vindu_3486	1980-1990_vindu_76	4.0	comment	titare	vindu
2012-2019_vindu_3486	2012-2019_vindu_3421	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3486	1980-1990_vindu_6	4.0	comment	titare	vindu
2012-2019_vindu_3486	1980-1990_vindu_272	4.0	comment	titare	vindu
2012-2019_vindu_3486	2012-2019_vindu_10388	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3486	2012-2019_vindu_12568	4.0	comment	titare	vindu
2012-2019_vindu_3486	1980-1990_vindu_61	4.0	comment	titare	vindu
2012-2019_vindu_3486	2012-2019_vindu_12568	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3486	2012-2019_vindu_16144	1.0	comment	titare	vindu
2012-2019_vindu_3486	2012-2019_vindu_7348	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3486	1980-1990_vindu_76	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3486	2012-2019_vindu_7384	4.0	comment	titare	vindu
1980-1990_vindu_61	1980-1990_vindu_76	4.0	comment	HelleBol	vindu
1980-1990_vindu_61	2012-2019_vindu_12069	4.0	comment	alexandra_w	vindu
1980-1990_vindu_61	1980-1990_vindu_248	4.0	comment	titare	vindu
1980-1990_vindu_61	1980-1990_vindu_211	4.0	comment	alexandra_w	vindu
1980-1990_vindu_61	2012-2019_vindu_654	4.0	comment	alexandra_w	vindu
1980-1990_vindu_61	1980-1990_vindu_266	4.0	comment	HelleBol	vindu
1980-1990_vindu_61	1980-1990_vindu_137	4.0	comment	HelleBol	vindu
1980-1990_vindu_61	1980-1990_vindu_174	4.0	comment	alexandra_w	vindu
1980-1990_vindu_61	1980-1990_vindu_248	4.0	comment	HelleBol	vindu
1980-1990_vindu_61	2012-2019_vindu_7384	4.0	comment	alexandra_w	vindu
1980-1990_vindu_61	1980-1990_vindu_272	4.0	comment	HelleBol	vindu
1980-1990_vindu_61	2012-2019_vindu_12568	4.0	comment	HelleBol	vindu
1980-1990_vindu_61	2012-2019_vindu_12568	4.0	comment	alexandra_w	vindu
1980-1990_vindu_61	2012-2019_vindu_12568	4.0	comment	titare	vindu
1980-1990_vindu_61	1980-1990_vindu_12	4.0	comment	alexandra_w	vindu
1980-1990_vindu_61	2012-2019_vindu_16414	1.0	comment	alexandra_w	vindu
1980-1990_vindu_137	1980-1990_vindu_76	4.0	comment	titare	vindu
1980-1990_vindu_137	2012-2019_vindu_3421	4.0	comment	HelleBol	vindu
1980-1990_vindu_137	2012-2019_vindu_12568	4.0	comment	titare	vindu
1980-1990_vindu_137	2012-2019_vindu_7348	4.0	comment	HelleBol	vindu
1980-1990_vindu_137	1980-1990_vindu_12	4.0	comment	titare	vindu
1980-1990_vindu_137	1980-1990_vindu_61	4.0	comment	alexandra_w	vindu
1980-1990_vindu_137	1980-1990_vindu_266	4.0	comment	HelleBol	vindu
1980-1990_vindu_137	2012-2019_vindu_7348	4.0	comment	alexandra_w	vindu
1980-1990_vindu_137	2012-2019_vindu_3486	4.0	comment	alexandra_w	vindu
1980-1990_vindu_137	2012-2019_vindu_12069	4.0	comment	alexandra_w	vindu
1980-1990_vindu_137	2012-2019_vindu_3421	4.0	comment	alexandra_w	vindu
1980-1990_vindu_137	1980-1990_vindu_248	4.0	comment	HelleBol	vindu
1980-1990_vindu_137	1980-1990_vindu_211	4.0	comment	HelleBol	vindu
1980-1990_vindu_137	2012-2019_vindu_12069	4.0	comment	HelleBol	vindu
1980-1990_vindu_137	1980-1990_vindu_211	4.0	comment	titare	vindu
1980-1990_vindu_137	1980-1990_vindu_37	4.0	comment	titare	vindu
1980-1990_vindu_211	2012-2019_vindu_16144	2.0	comment	HelleBol	vindu
1980-1990_vindu_211	1980-1990_vindu_266	4.0	comment	titare	vindu
1980-1990_vindu_211	1980-1990_vindu_248	4.0	comment	HelleBol	vindu
1980-1990_vindu_211	1980-1990_vindu_272	4.0	comment	alexandra_w	vindu
1980-1990_vindu_211	1980-1990_vindu_12	4.0	comment	alexandra_w	vindu
1980-1990_vindu_211	1980-1990_vindu_37	4.0	comment	alexandra_w	vindu
1980-1990_vindu_211	2012-2019_vindu_3421	4.0	comment	titare	vindu
1980-1990_vindu_211	1980-1990_vindu_76	4.0	comment	HelleBol	vindu
1980-1990_vindu_211	1980-1990_vindu_61	4.0	comment	titare	vindu
1980-1990_vindu_211	2012-2019_vindu_16414	1.0	comment	titare	vindu
1980-1990_vindu_211	2012-2019_vindu_12069	4.0	comment	HelleBol	vindu
1980-1990_vindu_211	2012-2019_vindu_3486	4.0	comment	HelleBol	vindu
1980-1990_vindu_211	2012-2019_vindu_12069	4.0	comment	alexandra_w	vindu
1980-1990_vindu_211	2012-2019_vindu_10388	4.0	comment	HelleBol	vindu
2012-2019_vindu_7384	2012-2019_vindu_654	4.0	comment	alexandra_w	vindu
2012-2019_vindu_7384	1980-1990_vindu_211	4.0	comment	alexandra_w	vindu
2012-2019_vindu_7384	2012-2019_vindu_16144	2.0	comment	HelleBol	vindu
2012-2019_vindu_7384	2012-2019_vindu_12568	4.0	comment	HelleBol	vindu
2012-2019_vindu_7384	1980-1990_vindu_6	4.0	comment	alexandra_w	vindu
2012-2019_vindu_7384	1980-1990_vindu_272	4.0	comment	titare	vindu
2012-2019_vindu_7384	2012-2019_vindu_12069	4.0	comment	titare	vindu
2012-2019_vindu_7384	1980-1990_vindu_137	4.0	comment	titare	vindu
2012-2019_vindu_7384	2012-2019_vindu_16144	1.0	comment	alexandra_w	vindu
2012-2019_vindu_7384	1980-1990_vindu_272	4.0	comment	alexandra_w	vindu
2012-2019_vindu_7384	2012-2019_vindu_16414	1.0	comment	alexandra_w	vindu
2012-2019_vindu_7384	2012-2019_vindu_654	4.0	comment	HelleBol	vindu
2012-2019_vindu_7384	2012-2019_vindu_16414	2.0	comment	HelleBol	vindu
2012-2019_vindu_7384	1980-1990_vindu_6	4.0	comment	titare	vindu
2012-2019_vindu_7384	2012-2019_vindu_11529	2.0	comment	titare	vindu
2012-2019_vindu_7384	2012-2019_vindu_7348	4.0	comment	titare	vindu
2012-2019_vindu_7384	2012-2019_vindu_11529	1.0	comment	alexandra_w	vindu
2012-2019_vindu_12069	1980-1990_vindu_61	4.0	comment	titare	vindu
2012-2019_vindu_12069	2012-2019_vindu_16414	1.0	comment	alexandra_w	vindu
2012-2019_vindu_12069	2012-2019_vindu_16144	1.0	comment	alexandra_w	vindu
2012-2019_vindu_12069	2012-2019_vindu_16144	2.0	comment	HelleBol	vindu
2012-2019_vindu_12069	2012-2019_vindu_12568	4.0	comment	titare	vindu
2012-2019_vindu_12069	1980-1990_vindu_76	4.0	comment	alexandra_w	vindu
2012-2019_vindu_12069	1980-1990_vindu_61	4.0	comment	HelleBol	vindu
2012-2019_vindu_12069	1980-1990_vindu_272	4.0	comment	HelleBol	vindu
2012-2019_vindu_12069	1980-1990_vindu_272	4.0	comment	titare	vindu
2012-2019_vindu_12069	2012-2019_vindu_11529	4.0	comment	alexandra_w	vindu
2012-2019_vindu_12069	1980-1990_vindu_248	4.0	comment	alexandra_w	vindu
2012-2019_vindu_12069	2012-2019_vindu_654	4.0	comment	HelleBol	vindu
2012-2019_vindu_12069	2012-2019_vindu_12568	4.0	comment	alexandra_w	vindu
2012-2019_vindu_12069	2012-2019_vindu_3486	4.0	comment	HelleBol	vindu
2012-2019_vindu_12069	1980-1990_vindu_272	4.0	comment	alexandra_w	vindu
1980-1990_vindu_12	1980-1990_vindu_211	4.0	comment	HelleBol	vindu
1980-1990_vindu_12	2012-2019_vindu_7348	4.0	comment	HelleBol	vindu
1980-1990_vindu_12	2012-2019_vindu_654	4.0	comment	alexandra_w	vindu
1980-1990_vindu_12	1980-1990_vindu_76	4.0	comment	alexandra_w	vindu
1980-1990_vindu_12	1980-1990_vindu_6	4.0	comment	alexandra_w	vindu
1980-1990_vindu_12	1980-1990_vindu_272	4.0	comment	HelleBol	vindu
1980-1990_vindu_12	1980-1990_vindu_174	4.0	comment	titare	vindu
1980-1990_vindu_12	2012-2019_vindu_16414	1.0	comment	alexandra_w	vindu
1980-1990_vindu_12	1980-1990_vindu_137	4.0	comment	alexandra_w	vindu
1980-1990_vindu_12	1980-1990_vindu_61	4.0	comment	HelleBol	vindu
1980-1990_vindu_12	1980-1990_vindu_137	4.0	comment	HelleBol	vindu
1980-1990_vindu_12	2012-2019_vindu_16144	4.0	comment	titare	vindu
1980-1990_vindu_12	2012-2019_vindu_12568	4.0	comment	titare	vindu
1980-1990_vindu_266	2012-2019_vindu_654	4.0	comment	titare	vindu
1980-1990_vindu_266	2012-2019_vindu_7348	4.0	comment	alexandra_w	vindu
1980-1990_vindu_266	1980-1990_vindu_211	4.0	comment	HelleBol	vindu
1980-1990_vindu_266	2012-2019_vindu_10388	4.0	comment	titare	vindu
1980-1990_vindu_266	1980-1990_vindu_248	4.0	comment	titare	vindu
1980-1990_vindu_266	1980-1990_vindu_211	4.0	comment	alexandra_w	vindu
1980-1990_vindu_266	2012-2019_vindu_7384	4.0	comment	alexandra_w	vindu
1980-1990_vindu_266	1980-1990_vindu_272	4.0	comment	HelleBol	vindu
1980-1990_vindu_266	2012-2019_vindu_16144	2.0	comment	HelleBol	vindu
1980-1990_vindu_266	1980-1990_vindu_272	4.0	comment	alexandra_w	vindu
1980-1990_vindu_266	2012-2019_vindu_12069	4.0	comment	alexandra_w	vindu
1980-1990_vindu_266	2012-2019_vindu_12069	4.0	comment	HelleBol	vindu
1980-1990_vindu_266	2012-2019_vindu_7384	4.0	comment	titare	vindu
1980-1990_vindu_266	2012-2019_vindu_3421	4.0	comment	titare	vindu
1980-1990_vindu_266	1980-1990_vindu_137	4.0	comment	titare	vindu
2012-2019_vindu_7348	1980-1990_vindu_211	4.0	comment	alexandra_w	vindu
2012-2019_vindu_7348	2012-2019_vindu_12069	4.0	comment	titare	vindu
2012-2019_vindu_7348	1980-1990_vindu_12	4.0	comment	titare	vindu
2012-2019_vindu_7348	1980-1990_vindu_61	4.0	comment	alexandra_w	vindu
2012-2019_vindu_7348	1980-1990_vindu_37	4.0	comment	alexandra_w	vindu
2012-2019_vindu_7348	1980-1990_vindu_266	4.0	comment	HelleBol	vindu
2012-2019_vindu_7348	1980-1990_vindu_266	4.0	comment	titare	vindu
2012-2019_vindu_7348	1980-1990_vindu_211	4.0	comment	titare	vindu
2012-2019_vindu_7348	1980-1990_vindu_61	4.0	comment	HelleBol	vindu
2012-2019_vindu_7348	1980-1990_vindu_272	4.0	comment	alexandra_w	vindu
2012-2019_vindu_7348	2012-2019_vindu_12069	4.0	comment	HelleBol	vindu
2012-2019_vindu_11529	2012-2019_vindu_3486	2.0	comment	titare	vindu
2012-2019_vindu_11529	1980-1990_vindu_61	4.0	comment	alexandra_w	vindu
2012-2019_vindu_11529	2012-2019_vindu_12568	4.0	comment	alexandra_w	vindu
2012-2019_vindu_11529	2012-2019_vindu_16414	1.0	comment	titare	vindu
2012-2019_vindu_11529	1980-1990_vindu_266	4.0	comment	titare	vindu
2012-2019_vindu_11529	2012-2019_vindu_654	4.0	comment	titare	vindu
2012-2019_vindu_11529	2012-2019_vindu_3421	2.0	comment	titare	vindu
2012-2019_vindu_11529	1980-1990_vindu_76	4.0	comment	HelleBol	vindu
2012-2019_vindu_11529	2012-2019_vindu_12568	2.0	comment	titare	vindu
2012-2019_vindu_11529	1980-1990_vindu_12	2.0	comment	titare	vindu
2012-2019_vindu_11529	1980-1990_vindu_174	4.0	comment	alexandra_w	vindu
2012-2019_vindu_11529	1980-1990_vindu_37	4.0	comment	HelleBol	vindu
2012-2019_vindu_11529	1980-1990_vindu_12	4.0	comment	HelleBol	vindu
2012-2019_vindu_11529	2012-2019_vindu_16144	4.0	comment	alexandra_w	vindu
2012-2019_vindu_11529	1980-1990_vindu_266	4.0	comment	alexandra_w	vindu
1980-1990_vindu_76	1980-1990_vindu_266	4.0	comment	titare	vindu
1980-1990_vindu_76	1980-1990_vindu_37	4.0	comment	alexandra_w	vindu
1980-1990_vindu_76	1980-1990_vindu_12	4.0	comment	HelleBol	vindu
1980-1990_vindu_76	1980-1990_vindu_174	4.0	comment	HelleBol	vindu
1980-1990_vindu_76	2012-2019_vindu_12069	4.0	comment	titare	vindu
1980-1990_vindu_76	2012-2019_vindu_12568	4.0	comment	HelleBol	vindu
1980-1990_vindu_76	2012-2019_vindu_3486	4.0	comment	HelleBol	vindu
1980-1990_vindu_76	2012-2019_vindu_7384	4.0	comment	titare	vindu
1980-1990_vindu_76	2012-2019_vindu_654	4.0	comment	alexandra_w	vindu
1980-1990_vindu_76	2012-2019_vindu_12568	4.0	comment	alexandra_w	vindu
1980-1990_vindu_76	2012-2019_vindu_7384	4.0	comment	alexandra_w	vindu
1980-1990_vindu_76	1980-1990_vindu_248	4.0	comment	titare	vindu
1980-1990_vindu_76	2012-2019_vindu_7384	4.0	comment	HelleBol	vindu
1980-1990_vindu_76	1980-1990_vindu_6	4.0	comment	alexandra_w	vindu
1980-1990_vindu_76	1980-1990_vindu_272	4.0	comment	HelleBol	vindu
1980-1990_vindu_76	1980-1990_vindu_37	4.0	comment	titare	vindu
1980-1990_vindu_76	1980-1990_vindu_211	4.0	comment	titare	vindu
1980-1990_vindu_76	1980-1990_vindu_272	4.0	comment	alexandra_w	vindu
1980-1990_vindu_76	1980-1990_vindu_174	4.0	comment	titare	vindu
1980-1990_vindu_76	1980-1990_vindu_137	4.0	comment	alexandra_w	vindu
1980-1990_vindu_6	1980-1990_vindu_266	4.0	comment	HelleBol	vindu
1980-1990_vindu_6	2012-2019_vindu_11529	4.0	comment	titare	vindu
1980-1990_vindu_6	1980-1990_vindu_266	4.0	comment	titare	vindu
1980-1990_vindu_6	2012-2019_vindu_12568	4.0	comment	titare	vindu
1980-1990_vindu_6	2012-2019_vindu_16144	4.0	comment	titare	vindu
1980-1990_vindu_6	2012-2019_vindu_7348	4.0	comment	titare	vindu
1980-1990_vindu_6	2012-2019_vindu_7384	4.0	comment	HelleBol	vindu
1980-1990_vindu_6	1980-1990_vindu_272	4.0	comment	HelleBol	vindu
1980-1990_vindu_6	2012-2019_vindu_12069	4.0	comment	titare	vindu
1980-1990_vindu_6	2012-2019_vindu_3486	4.0	comment	alexandra_w	vindu
1980-1990_vindu_6	1980-1990_vindu_12	4.0	comment	HelleBol	vindu
1980-1990_vindu_6	2012-2019_vindu_3421	4.0	comment	HelleBol	vindu
1980-1990_vindu_6	1980-1990_vindu_61	4.0	comment	HelleBol	vindu
1980-1990_vindu_6	2012-2019_vindu_12568	4.0	comment	HelleBol	vindu
1980-1990_vindu_6	1980-1990_vindu_266	4.0	comment	alexandra_w	vindu
1980-1990_vindu_6	2012-2019_vindu_11529	4.0	comment	alexandra_w	vindu
1980-1990_vindu_6	1980-1990_vindu_248	4.0	comment	titare	vindu
1980-1990_vindu_6	1980-1990_vindu_211	4.0	comment	HelleBol	vindu
1980-1990_vindu_6	2012-2019_vindu_16414	2.0	comment	HelleBol	vindu
1980-1990_vindu_6	2012-2019_vindu_12069	4.0	comment	alexandra_w	vindu
1980-1990_vindu_6	2012-2019_vindu_654	4.0	comment	HelleBol	vindu
1980-1990_vindu_248	1980-1990_vindu_174	4.0	comment	titare	vindu
1980-1990_vindu_248	1980-1990_vindu_12	4.0	comment	titare	vindu
1980-1990_vindu_248	1980-1990_vindu_61	4.0	comment	alexandra_w	vindu
1980-1990_vindu_248	2012-2019_vindu_16144	1.0	comment	alexandra_w	vindu
1980-1990_vindu_248	1980-1990_vindu_12	4.0	comment	HelleBol	vindu
1980-1990_vindu_248	1980-1990_vindu_266	4.0	comment	alexandra_w	vindu
1980-1990_vindu_248	1980-1990_vindu_272	4.0	comment	alexandra_w	vindu
1980-1990_vindu_248	2012-2019_vindu_7348	4.0	comment	HelleBol	vindu
1980-1990_vindu_248	2012-2019_vindu_654	4.0	comment	titare	vindu
1980-1990_vindu_248	2012-2019_vindu_3421	4.0	comment	titare	vindu
1980-1990_vindu_248	2012-2019_vindu_7384	4.0	comment	HelleBol	vindu
1980-1990_vindu_248	1980-1990_vindu_12	0.0	comment	alexandra_w	vindu
1980-1990_vindu_248	2012-2019_vindu_7348	4.0	comment	alexandra_w	vindu
1980-1990_vindu_248	1980-1990_vindu_6	4.0	comment	HelleBol	vindu
1980-1990_vindu_248	1980-1990_vindu_37	4.0	comment	HelleBol	vindu
1980-1990_vindu_248	1980-1990_vindu_211	4.0	comment	alexandra_w	vindu
1980-1990_vindu_248	1980-1990_vindu_6	4.0	comment	alexandra_w	vindu
2012-2019_vindu_654	1980-1990_vindu_61	4.0	comment	HelleBol	vindu
2012-2019_vindu_654	2012-2019_vindu_10388	4.0	comment	alexandra_w	vindu
2012-2019_vindu_654	1980-1990_vindu_37	4.0	comment	HelleBol	vindu
2012-2019_vindu_654	1980-1990_vindu_76	4.0	comment	HelleBol	vindu
2012-2019_vindu_654	1980-1990_vindu_272	4.0	comment	HelleBol	vindu
2012-2019_vindu_654	2012-2019_vindu_3421	4.0	comment	titare	vindu
2012-2019_vindu_654	1980-1990_vindu_266	4.0	comment	alexandra_w	vindu
2012-2019_vindu_654	1980-1990_vindu_12	4.0	comment	titare	vindu
2012-2019_vindu_654	1980-1990_vindu_61	4.0	comment	titare	vindu
2012-2019_vindu_654	2012-2019_vindu_7384	4.0	comment	titare	vindu
2012-2019_vindu_654	1980-1990_vindu_211	4.0	comment	alexandra_w	vindu
2012-2019_vindu_654	2012-2019_vindu_16414	1.0	comment	alexandra_w	vindu
2012-2019_vindu_654	1980-1990_vindu_174	4.0	comment	HelleBol	vindu
2012-2019_vindu_654	2012-2019_vindu_3486	4.0	comment	titare	vindu
2012-2019_vindu_654	1980-1990_vindu_12	4.0	comment	HelleBol	vindu
2012-2019_vindu_654	1980-1990_vindu_248	4.0	comment	HelleBol	vindu
2012-2019_vindu_654	1980-1990_vindu_76	4.0	comment	titare	vindu
2012-2019_vindu_3421	2012-2019_vindu_12568	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3421	1980-1990_vindu_61	4.0	comment	titare	vindu
2012-2019_vindu_3421	2012-2019_vindu_654	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3421	2012-2019_vindu_16414	1.0	comment	titare	vindu
2012-2019_vindu_3421	1980-1990_vindu_12	4.0	comment	titare	vindu
2012-2019_vindu_3421	1980-1990_vindu_174	4.0	comment	HelleBol	vindu
2012-2019_vindu_3421	1980-1990_vindu_12	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3421	2012-2019_vindu_10388	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3421	2012-2019_vindu_16144	1.0	comment	titare	vindu
2012-2019_vindu_3421	2012-2019_vindu_7384	4.0	comment	titare	vindu
2012-2019_vindu_3421	1980-1990_vindu_37	4.0	comment	titare	vindu
2012-2019_vindu_3421	2012-2019_vindu_12069	4.0	comment	alexandra_w	vindu
2012-2019_vindu_3421	2012-2019_vindu_16144	2.0	comment	HelleBol	vindu
2012-2019_vindu_3421	1980-1990_vindu_174	4.0	comment	titare	vindu
2012-2019_vindu_3421	1980-1990_vindu_76	4.0	comment	HelleBol	vindu
2012-2019_vindu_16144	1980-1990_vindu_76	2.0	comment	HelleBol	vindu
2012-2019_vindu_16144	1980-1990_vindu_6	2.0	comment	HelleBol	vindu
2012-2019_vindu_16144	1980-1990_vindu_61	1.0	comment	titare	vindu
2012-2019_vindu_16144	1980-1990_vindu_137	1.0	comment	alexandra_w	vindu
2012-2019_vindu_16144	1980-1990_vindu_37	4.0	comment	titare	vindu
2012-2019_vindu_16144	2012-2019_vindu_12568	4.0	comment	titare	vindu
2012-2019_vindu_16144	1980-1990_vindu_272	2.0	comment	HelleBol	vindu
2012-2019_vindu_16144	1980-1990_vindu_272	1.0	comment	alexandra_w	vindu
2012-2019_vindu_16144	2012-2019_vindu_16414	1.0	comment	alexandra_w	vindu
2012-2019_vindu_16144	1980-1990_vindu_211	4.0	comment	alexandra_w	vindu
2012-2019_vindu_16144	1980-1990_vindu_174	1.0	comment	alexandra_w	vindu
2012-2019_vindu_16144	1980-1990_vindu_6	1.0	comment	alexandra_w	vindu
2012-2019_vindu_16144	2012-2019_vindu_3486	1.0	comment	alexandra_w	vindu
2012-2019_vindu_16144	2012-2019_vindu_654	2.0	comment	HelleBol	vindu
2012-2019_vindu_16144	1980-1990_vindu_174	4.0	comment	titare	vindu
2012-2019_vindu_16144	2012-2019_vindu_7348	2.0	comment	HelleBol	vindu
2012-2019_vindu_16144	2012-2019_vindu_7348	1.0	comment	alexandra_w	vindu
2012-2019_vindu_16144	2012-2019_vindu_16414	2.0	comment	HelleBol	vindu
2012-2019_vindu_16144	1980-1990_vindu_137	1.0	comment	titare	vindu
2012-2019_vindu_12568	2012-2019_vindu_654	4.0	comment	HelleBol	vindu
2012-2019_vindu_12568	1980-1990_vindu_266	4.0	comment	HelleBol	vindu
2012-2019_vindu_12568	2012-2019_vindu_16414	2.0	comment	HelleBol	vindu
2012-2019_vindu_12568	1980-1990_vindu_137	4.0	comment	HelleBol	vindu
2012-2019_vindu_12568	1980-1990_vindu_248	4.0	comment	HelleBol	vindu
2012-2019_vindu_12568	1980-1990_vindu_248	4.0	comment	titare	vindu
2012-2019_vindu_12568	2012-2019_vindu_16414	1.0	comment	alexandra_w	vindu
2012-2019_vindu_12568	2012-2019_vindu_10388	4.0	comment	titare	vindu
2012-2019_vindu_12568	1980-1990_vindu_174	4.0	comment	titare	vindu
2012-2019_vindu_12568	1980-1990_vindu_211	4.0	comment	alexandra_w	vindu
2012-2019_vindu_12568	2012-2019_vindu_7384	4.0	comment	alexandra_w	vindu
2012-2019_vindu_16414	1980-1990_vindu_76	2.0	comment	HelleBol	vindu
2012-2019_vindu_16414	2012-2019_vindu_10388	1.0	comment	alexandra_w	vindu
2012-2019_vindu_16414	1980-1990_vindu_12	2.0	comment	HelleBol	vindu
2012-2019_vindu_16414	1980-1990_vindu_6	1.0	comment	titare	vindu
2012-2019_vindu_16414	1980-1990_vindu_174	1.0	comment	titare	vindu
2012-2019_vindu_16414	1980-1990_vindu_137	1.0	comment	titare	vindu
2012-2019_vindu_16414	1980-1990_vindu_12	1.0	comment	titare	vindu
2012-2019_vindu_16414	1980-1990_vindu_211	2.0	comment	HelleBol	vindu
2012-2019_vindu_16414	1980-1990_vindu_266	1.0	comment	titare	vindu
2012-2019_vindu_16414	2012-2019_vindu_11529	2.0	comment	HelleBol	vindu
2012-2019_vindu_16414	2012-2019_vindu_3486	2.0	comment	HelleBol	vindu
2012-2019_vindu_16414	1980-1990_vindu_61	2.0	comment	HelleBol	vindu
2012-2019_vindu_16414	2012-2019_vindu_12069	1.0	comment	titare	vindu
2012-2019_vindu_16414	2012-2019_vindu_12069	2.0	comment	HelleBol	vindu
2012-2019_vindu_16414	2012-2019_vindu_3486	1.0	comment	titare	vindu
2012-2019_vindu_16414	2012-2019_vindu_654	2.0	comment	HelleBol	vindu
2012-2019_vindu_16414	1980-1990_vindu_61	1.0	comment	titare	vindu
2012-2019_vindu_10388	2012-2019_vindu_12069	4.0	comment	HelleBol	vindu
2012-2019_vindu_10388	1980-1990_vindu_12	4.0	comment	titare	vindu
2012-2019_vindu_10388	1980-1990_vindu_174	4.0	comment	HelleBol	vindu
2012-2019_vindu_10388	1980-1990_vindu_137	4.0	comment	HelleBol	vindu
2012-2019_vindu_10388	2012-2019_vindu_654	4.0	comment	HelleBol	vindu
2012-2019_vindu_10388	1980-1990_vindu_76	4.0	comment	alexandra_w	vindu
2012-2019_vindu_10388	1980-1990_vindu_266	4.0	comment	alexandra_w	vindu
2012-2019_vindu_10388	2012-2019_vindu_16144	1.0	comment	alexandra_w	vindu
2012-2019_vindu_10388	1980-1990_vindu_12	4.0	comment	alexandra_w	vindu
2012-2019_vindu_10388	1980-1990_vindu_6	4.0	comment	HelleBol	vindu
2012-2019_vindu_10388	1980-1990_vindu_248	4.0	comment	titare	vindu
2012-2019_vindu_10388	1980-1990_vindu_61	4.0	comment	HelleBol	vindu
2012-2019_vindu_10388	2012-2019_vindu_3421	4.0	comment	titare	vindu
2012-2019_vindu_10388	1980-1990_vindu_76	4.0	comment	titare	vindu
2012-2019_vindu_10388	2012-2019_vindu_12069	4.0	comment	alexandra_w	vindu
1980-1990_vindu_272	1980-1990_vindu_137	4.0	comment	HelleBol	vindu
1980-1990_vindu_272	2012-2019_vindu_654	4.0	comment	alexandra_w	vindu
1980-1990_vindu_272	2012-2019_vindu_654	4.0	comment	titare	vindu
1980-1990_vindu_272	1980-1990_vindu_37	4.0	comment	alexandra_w	vindu
1980-1990_vindu_272	2012-2019_vindu_10388	4.0	comment	HelleBol	vindu
1980-1990_vindu_272	2012-2019_vindu_10388	4.0	comment	titare	vindu
1980-1990_vindu_272	2012-2019_vindu_11529	2.0	comment	titare	vindu
1980-1990_vindu_272	2012-2019_vindu_16414	1.0	comment	alexandra_w	vindu
1980-1990_vindu_272	1980-1990_vindu_6	4.0	comment	alexandra_w	vindu
1980-1990_vindu_272	2012-2019_vindu_7348	4.0	comment	HelleBol	vindu
1980-1990_vindu_174	1980-1990_vindu_61	4.0	comment	HelleBol	vindu
1980-1990_vindu_174	2012-2019_vindu_12069	4.0	comment	titare	vindu
1980-1990_vindu_174	2012-2019_vindu_7348	4.0	comment	HelleBol	vindu
1980-1990_vindu_174	2012-2019_vindu_11529	2.0	comment	titare	vindu
1980-1990_vindu_174	1980-1990_vindu_76	4.0	comment	alexandra_w	vindu
1980-1990_vindu_174	1980-1990_vindu_6	4.0	comment	titare	vindu
1980-1990_vindu_174	2012-2019_vindu_16144	2.0	comment	HelleBol	vindu
1980-1990_vindu_174	1980-1990_vindu_248	4.0	comment	alexandra_w	vindu
1980-1990_vindu_174	2012-2019_vindu_7384	4.0	comment	titare	vindu
1980-1990_vindu_174	1980-1990_vindu_211	4.0	comment	HelleBol	vindu
1980-1990_vindu_174	1980-1990_vindu_248	4.0	comment	HelleBol	vindu
1980-1990_vindu_174	2012-2019_vindu_11529	4.0	comment	HelleBol	vindu
